/*********************************************
 * OPL 12.8.0.0 Data
 * Author: Stefano
 *********************************************/

I = 2;		//Number of alternatives in the choice set (without considering opt-out)

N = 50;		//Number of customers

R = 5;		//Number of draws (behavioral scenarios)

lb_p = [0, 0.50, 0.50]; //Lower bound on prices (FSP, PSP, PUP)
ub_p = [0, 1.00, 1.00]; //Upper bound on prices (FSP, PSP, PUP)

Capacity = [60,	20,	20];//Availability for each alternative (opt-out always available)

//Choice set of the customers
//	 		 n1	n2 n3...
ChoiceSet = [[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1 ],  //Opt-out (FSP)
			 [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1 ],  //PSP
	 		 [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1 ]]; //PUP


//Parameters choice model
ASC_PSP = 32;
ASC_PUP = 34;
Beta_TD = -0.612;
Beta_Origin = -5.762;
Beta_Age_Veh = 4.037;
Beta_FEE_INC_PSP = -10.995;
Beta_FEE_RES_PSP = -11.440;
Beta_FEE_INC_PUP = -13.729;
Beta_FEE_RES_PUP = -10.668;

//AT coefficient (50 customers x 5 draws)
Beta_AT = [ [ -0.453524386297694 , -1.42290266223549 , -0.454280009894293 , 0.605471712094624 , 0.38397580455575 ] ,
 [ -0.0502181644263133 , 0.114821425892509 , -2.70252756711729 , -1.61782634083504 , -1.12541508786009 ] ,
 [ -1.4969078051646 , 0.316865177890969 , -0.640925315114634 , -0.169699982270967 , -2.80228762346516 ] ,
 [ 1.3488654006621 , -1.07271218235588 , -0.267504017798123 , -2.05611168512125 , -1.79779548543651 ] ,
 [ 1.10129209321039 , 0.474858050000618 , -1.13748819986635 , -0.90317003180571 , -2.18335361916985 ] ,
 [ -1.50337460947212 , -0.464129606162106 , -1.03014575568537 , -2.55308573893709 , 0.236738354609509 ] ,
 [ -3.13566682498459 , -1.88375413609373 , -1.87122308080822 , -1.02762339059497 , -0.67694994827577 ] ,
 [ -1.2511312884863 , -1.79655974077377 , -2.20377904661468 , -0.651611568143784 , -0.173834507971839 ] ,
 [ 0.142863882236881 , -0.869751324253939 , -1.94626071221114 , 0.370084486390919 , -0.525095953712493 ] ,
 [ -0.00966546287698944 , -0.99128321708299 , 0.0411697350921414 , -1.41281423612241 , -0.178197145845929 ] ,
 [ 0.541182799729866 , -0.307618393741437 , -0.182454698725987 , 0.725262070119249 , -1.71553862529173 ] ,
 [ -1.58736230353291 , 0.613890362757576 , -1.6666838899119 , -0.341530556204835 , -2.19417117003473 ] ,
 [ -2.47892765756792 , 0.185848629880941 , -0.00171290521945788 , -1.36126831943184 , -2.56893204095984 ] ,
 [ -0.941095260806879 , -0.865584838531635 , -1.96571547167051 , -0.205761322266378 , 0.871412056396221 ] ,
 [ -3.11846391459961 , -1.25119531989075 , 0.571840392572757 , -2.52625103825218 , -1.81524518676985 ] ,
 [ -0.688157467223751 , 0.873140852632816 , -0.686223171023801 , -1.0226900976783 , 0.333978336698585 ] ,
 [ -2.00345504436031 , 0.0413007878281738 , 0.112475007362142 , -0.0369364809165349 , 0.875844303040329 ] ,
 [ -1.27991276378205 , -1.50484401940318 , 0.2193218536643 , -0.49503226685417 , -1.16965778466698 ] ,
 [ -0.24462452299519 , -2.33243266088524 , -2.09749992535711 , -0.534895951510672 , -1.00052751381224 ] ,
 [ 0.13926602108823 , -3.03357059239014 , -1.19076464476235 , -1.15974258259084 , -1.96921528277661 ] ,
 [ -0.738186630551183 , -0.448271560871822 , 0.470801386310955 , 1.0709351360405 , -2.00194963294058 ] ,
 [ -1.59174236345753 , 0.125045802480574 , 0.168733945668225 , 1.12850154537863 , -0.438606721895207 ] ,
 [ 1.05630417155434 , -1.70078309537574 , -1.27454445316035 , -1.11158204341089 , 0.819917618688198 ] ,
 [ -0.995256452159065 , -1.5205670670505 , 1.30138232296852 , -0.277529585898877 , -0.660322237527563 ] ,
 [ -0.816765640360122 , -1.3201671838486 , -0.622324892019766 , 0.780634086863577 , -1.74428605319538 ] ,
 [ -3.02602924855726 , -1.11522833868706 , -1.57685551192644 , 0.959472775090496 , 1.46286414078185 ] ,
 [ -0.983920433407579 , -1.32319617102072 , 1.42257375788419 , -0.599740211313193 , -1.06134606214343 ] ,
 [ 1.0157663548108 , -0.427865993479453 , -0.567528682607123 , -0.108380884859515 , -1.85100619493316 ] ,
 [ -0.331881913880009 , 0.0661340332629763 , 0.847039059864124 , -2.49356726669417 , -1.08225083019375 ] ,
 [ -1.35656659666233 , -1.42719516312239 , -1.00709527339233 , -3.21716113301637 , -0.451766307982925 ] ,
 [ -1.67995781433326 , 1.3772532000077 , -1.0821525108595 , -1.1614693410323 , -0.324907708856308 ] ,
 [ -0.373503474895755 , 0.328166669484655 , 0.182299053827912 , -1.15777956040506 , -0.7020800395098 ] ,
 [ -1.15141771785241 , -0.5560900954529 , 0.526851982694025 , 0.674984965079777 , -1.5429206870347 ] ,
 [ 0.142786028282712 , -0.135937798013719 , -1.96308120708553 , -0.0563217723501498 , -1.09954605548628 ] ,
 [ -0.617010755819656 , -1.62374072482348 , 1.06192338011262 , -1.93412088709447 , 0.794025686627776 ] ,
 [ -0.50202463323346 , 0.374453931525672 , -2.97199723295521 , -2.36746433091057 , -2.72371140769073 ] ,
